row_id,#source,#lat_deg,#lon_deg,#report_date,#status_id,#water_source,#water_source_clean,#water_tech_clean,#water_tech,#facility_type,#adm2,#management,#pay,#status,#subjective_quality,#notes,#photo_lnk,water_tech_original,water_source_original,management_clean,management_original,water_source_category,water_tech_category,count,Population,Classification as urban/semi-urban/rural,Income classification,Water demand (lpcd)
185291,"Federal Ministry of Water Resources, Nigeria",6.6736983,3.738975,28-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Epe,Institutional Management - Health Care Facility,No,Functional (and in use),Acceptable quality,Otta Ikosi.PHC.,https://akvoflow-55.s3.amazonaws.com/images/ad02a64c-9a03-485d-8bf8-2899943f24b8.jpg,motorised,improved tube well or borehole,Health Care Facility,institutional management - health care facility,Well,Mechanized Pump,1,181715,Rural,Low-income,50-70
185594,"Federal Ministry of Water Resources, Nigeria",6.62607,3.3297517,15-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Agege,Institutional Management - School,No,Functional (and in use),Acceptable quality,keke,https://akvoflow-55.s3.amazonaws.com/images/9ef93103-3357-4b8e-aa26-5067d09b85fc.jpg,motorised,improved tube well or borehole,School Management,institutional management - school,Well,Mechanized Pump,1,461123,Semi-urban,Middle-income,70-120
185999,"Federal Ministry of Water Resources, Nigeria",6.5761183,3.2730033,26-05-2015 00:00,No,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Alimosho,Other,Yes Point of collection,Non-functional Under rehabilitation,No because of Taste,Orheptal bus stop,https://akvoflow-55.s3.amazonaws.com/images/5cd417d1-ff98-41de-9f31-943d631744e9.jpg,motorised,improved tube well or borehole,Other,other,Well,Mechanized Pump,1,11456783,Semi-urban,Middle-income,70-120
184864,"Federal Ministry of Water Resources, Nigeria",6.6597617,3.75529,29-05-2015 00:00,Yes,Improved Protected dug well,Protected Shallow Well,Mechanized Pump,Motorised,Improved,Epe,NA,No,Functional (and in use),Acceptable quality,"Iganke ,Ikosi Ejinrin,Epe.",https://akvoflow-55.s3.amazonaws.com/images/eeb36522-d8a7-42c7-9c2b-c5cd782e675d.jpg,motorised,improved protected dug well,NA,NA,Well,Mechanized Pump,1,181715,Rural,Low-income,50-70
185572,"Federal Ministry of Water Resources, Nigeria",6.561195,3.2316283,24-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Alimosho,Other,No,Functional (and in use),Acceptable quality,Egàn,https://akvoflow-55.s3.amazonaws.com/images/ebeaa127-47f0-4902-978f-efee9ae55e8a.jpg,motorised,improved tube well or borehole,Other,other,Well,Mechanized Pump,1,11456783,Semi-urban,Middle-income,70-120
185397,"Federal Ministry of Water Resources, Nigeria",6.6035533,3.2959967,26-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Alimosho,Other,No,Functional (and in use),Acceptable quality,Sola Makinde Street,https://akvoflow-55.s3.amazonaws.com/images/85773dbb-d0b6-4737-b2c6-adac26de0ec2.jpg,motorised,improved tube well or borehole,Other,other,Well,Mechanized Pump,1,11456783,Semi-urban,Middle-income,70-120
185819,"Federal Ministry of Water Resources, Nigeria",6.663945,3.57147,31-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Ikorodu,Community Management,No,Functional (and in use),Acceptable quality,Maya,https://akvoflow-55.s3.amazonaws.com/images/abafdb26-86d4-4b6d-a950-b48902e702f9.jpg,motorised,improved tube well or borehole,Community Management,community management,Well,Mechanized Pump,1,535811,Rural,Low-income,50-70
185126,"Federal Ministry of Water Resources, Nigeria",6.6727633,3.5912983,27-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Ikorodu,NA,No,Functional (and in use),Acceptable quality,Adamo Araromi,https://akvoflow-55.s3.amazonaws.com/images/e6de54da-2fd3-45bc-af1e-c32965840bdb.jpg,motorised,improved tube well or borehole,NA,NA,Well,Mechanized Pump,1,535811,Rural,Low-income,50-70
185728,"Federal Ministry of Water Resources, Nigeria",6.576735,3.5935883,28-05-2015 00:00,No,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Ikorodu,NA,No,Non-functional Technical breakdown,Acceptable quality,Ijede,https://akvoflow-55.s3.amazonaws.com/images/2c9f2853-54e3-4efd-9882-3b0437c6b8b1.jpg,motorised,improved tube well or borehole,NA,NA,Well,Mechanized Pump,1,535811,Rural,Low-income,50-70
185469,"Federal Ministry of Water Resources, Nigeria",6.48559,3.8880817,12-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Ibeju-Lekki,Other,No,Functional (but not in use) No Electricity,Acceptable quality,Ibeju,https://akvoflow-55.s3.amazonaws.com/images/ab3350ee-374d-463b-9ae1-935749723fe3.jpg,motorised,improved tube well or borehole,Other,other,Well,Mechanized Pump,1,117542,Urban,High-income,120-150
185458,"Federal Ministry of Water Resources, Nigeria",6.60341,3.49119,22-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Ikorodu,Community Management,Yes Point of collection,Functional (and in use),Acceptable quality,Ebute Ikorodu,https://akvoflow-55.s3.amazonaws.com/images/51d1cb86-8988-4185-82fe-b91800252f68.jpg,motorised,improved tube well or borehole,Community Management,community management,Well,Mechanized Pump,1,535811,Rural,Low-income,50-70
185831,"Federal Ministry of Water Resources, Nigeria",6.59675,3.263195,02-06-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Alimosho,Other,Yes Point of collection,Functional (and in use),Acceptable quality,55 Candos rd Baruwa,NA,motorised,improved tube well or borehole,Other,other,Well,Mechanized Pump,1,11456783,Semi-urban,Middle-income,70-120
185604,"Federal Ministry of Water Resources, Nigeria",6.576,3.2787233,26-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Alimosho,Other,Yes Point of collection,Functional (and in use),No because of Taste,Egbe Idimu,https://akvoflow-55.s3.amazonaws.com/images/5f5acfc4-7a64-4be8-8a88-7d174ef77807.jpg,motorised,improved tube well or borehole,Other,other,Well,Mechanized Pump,1,11456783,Semi-urban,Middle-income,70-120
185318,"Federal Ministry of Water Resources, Nigeria",6.6486233,3.30527,02-06-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Alimosho,Other,Yes At breakdown,Functional (and in use),Acceptable quality,Samuel Ajakaye,https://akvoflow-55.s3.amazonaws.com/images/e32d4cdf-e096-48a8-bda3-98c50ab55521.jpg,motorised,improved tube well or borehole,Other,other,Well,Mechanized Pump,1,11456783,Semi-urban,Middle-income,70-120
185878,"Federal Ministry of Water Resources, Nigeria",6.4876133,3.1529117,21-05-2015 00:00,No,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Ojo,NA,No,Non-functional Technical breakdown,Acceptable quality,Ketu,https://akvoflow-55.s3.amazonaws.com/images/6c23c3df-455f-4dc8-b228-8e4e302b4df1.jpg,motorised,improved tube well or borehole,NA,NA,Well,Mechanized Pump,1,598336,Semi-urban,Middle-income,70-120
184937,"Federal Ministry of Water Resources, Nigeria",6.63748,3.7116333,28-05-2015 00:00,Yes,Improved Tube well or borehole,Protected Spring,NA,Gravity,Improved,Epe,Other,No,Functional (and in use),Acceptable quality,Ikosi Beach road.Agbowa Ikosi,https://akvoflow-55.s3.amazonaws.com/images/c36c4fbc-3da9-4815-821b-24def705040e.jpg,NA,gravity,Other,other,Spring,NA,1,181715,Rural,Low-income,50-70
186031,"Federal Ministry of Water Resources, Nigeria",6.4102998,2.9278808,10-06-2015 00:00,No,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Badagry,Community Management,No,Non-functional Technical breakdown,Acceptable quality,Ayito comp. Idale,https://akvoflow-55.s3.amazonaws.com/images/c39d7f3e-8270-401a-af4c-ad5fca754d9d.jpg,motorised,improved tube well or borehole,Community Management,community management,Well,Mechanized Pump,1,241437,Rural,Low-income,50-70
185786,"Federal Ministry of Water Resources, Nigeria",6.5887567,3.9702617,27-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Epe,Institutional Management - School,No,Functional (and in use),Acceptable quality,Lupetedo Primary school Epe. water works road.,https://akvoflow-55.s3.amazonaws.com/images/ff4b6e33-a98e-4c17-a347-cdd30cd42b38.jpg,motorised,improved tube well or borehole,School Management,institutional management - school,Well,Mechanized Pump,1,181715,Rural,Low-income,50-70
185907,"Federal Ministry of Water Resources, Nigeria",6.4351517,2.989825,10-06-2015 00:00,No,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Badagry,Community Management,No,Non-functional Closer alternative  (improved) source,Acceptable quality,Olorunda,https://akvoflow-55.s3.amazonaws.com/images/026d624c-c562-443b-a882-361a3ea404e2.jpg,motorised,improved tube well or borehole,Community Management,community management,Well,Mechanized Pump,1,241437,Rural,Low-income,50-70
186359,"Federal Ministry of Water Resources, Nigeria",6.5802117,3.409345,11-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Hand Pump,Hand pump,Improved,Kosofe,Direct Government Operation,No,Functional (and in use),Acceptable quality,Agboyi ii,https://akvoflow-55.s3.amazonaws.com/images/3c97e19d-4cd0-4634-b9e3-55028235edb7.jpg,hand pump,improved tube well or borehole,Direct Government Operation,direct government operation,Well,Hand Pump,1,665421,Semi-urban,Middle-income,70-120
185505,"Federal Ministry of Water Resources, Nigeria",6.432015,2.8919883,02-06-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Badagry,NA,No,"Functional (but not in use) N/A, currently Functional (and in use)",Acceptable quality,Ajara Dokoh,https://akvoflow-55.s3.amazonaws.com/images/53b7e349-a151-42c3-bbf2-d3c251f22e62.jpg,motorised,improved tube well or borehole,NA,NA,Well,Mechanized Pump,1,241437,Rural,Low-income,50-70
185767,"Federal Ministry of Water Resources, Nigeria",6.4970483,3.34937,08-06-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Surulere,Other,Yes Point of collection,Functional (and in use),Acceptable quality,nuru oniwo street,https://akvoflow-55.s3.amazonaws.com/images/774bb1fd-51b2-49c6-919f-a09e6cc6c06a.jpg,motorised,improved tube well or borehole,Other,other,Well,Mechanized Pump,1,504409,Semi-urban,Middle-income,70-120
186125,"Federal Ministry of Water Resources, Nigeria",6.4624817,3.3083767,12-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Amuwo-Odofin,Other,No,Functional (and in use),Acceptable quality,Amuwo Odofin Mile 2 Zone D,https://akvoflow-55.s3.amazonaws.com/images/ed232ef1-5a82-44e6-a784-d8d1d04e2b11.jpg,motorised,improved tube well or borehole,Other,other,Well,Mechanized Pump,1,318576,Semi-urban,Middle-income,70-120
185950,"Federal Ministry of Water Resources, Nigeria",6.4503467,3.4082233,18-05-2015 00:00,Yes,Improved Protected dug well,Protected Shallow Well,Mechanized Pump,Motorised,Improved,Ikeja,Other,Yes Point of collection,Functional (and in use),Acceptable quality,obalende motor park,https://akvoflow-55.s3.amazonaws.com/images/ed3d8701-4b9c-4875-9401-15fdcf9f56f7.jpg,motorised,improved protected dug well,Other,other,Well,Mechanized Pump,1,313333,Urban,High-income,120-150
185943,"Federal Ministry of Water Resources, Nigeria",6.6033783,3.396145,09-05-2015 00:00,Yes,Improved Protected dug well,Protected Shallow Well,Mechanized Pump,Motorised,Improved,Kosofe,Direct Government Operation,Yes Point of collection,Functional (and in use),Acceptable quality,Fillip Onashile mile 12,https://akvoflow-55.s3.amazonaws.com/images/34a9f772-6ff1-49dc-9775-6a38ee15ff33.jpg,motorised,improved protected dug well,Direct Government Operation,direct government operation,Well,Mechanized Pump,1,665421,Semi-urban,Middle-income,70-120
185345,"Federal Ministry of Water Resources, Nigeria",6.5144967,3.387505,22-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Shomolu,Other,No,Functional (and in use),Acceptable quality,University of Lagos,https://akvoflow-55.s3.amazonaws.com/images/95ffad5a-767f-4319-9945-11fe21c8f868.jpg,motorised,improved tube well or borehole,Other,other,Well,Mechanized Pump,1,402992,Semi-urban,Middle-income,70-120
186124,"Federal Ministry of Water Resources, Nigeria",6.4993333,2.9572867,10-06-2015 00:00,No,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Badagry,Community Management,Yes Point of collection,Non-functional Technical breakdown,Acceptable quality,Igborosun,https://akvoflow-55.s3.amazonaws.com/images/d6c0dd34-4d1c-4a2b-8c25-722cb0f7bd18.jpg,motorised,improved tube well or borehole,Community Management,community management,Well,Mechanized Pump,1,241437,Rural,Low-income,50-70
186053,"Federal Ministry of Water Resources, Nigeria",6.6030232,3.2929446,28-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Alimosho,Direct Government Operation,No,Functional (and in use),Acceptable quality,Alhaji Ramota St,https://akvoflow-55.s3.amazonaws.com/images/d2cc92e5-248d-4078-b427-46c0ef06fb08.jpg,motorised,improved tube well or borehole,Direct Government Operation,direct government operation,Well,Mechanized Pump,1,11456783,Semi-urban,Middle-income,70-120
185599,"Federal Ministry of Water Resources, Nigeria",6.6119717,3.2523683,28-05-2015 00:00,No,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Alimosho,Direct Government Operation,No,Non-functional Technical breakdown,Acceptable quality,Command road water point,https://akvoflow-55.s3.amazonaws.com/images/659c0c61-6189-4148-808d-a5bfd2eb8de8.jpg,motorised,improved tube well or borehole,Direct Government Operation,direct government operation,Well,Mechanized Pump,1,11456783,Semi-urban,Middle-income,70-120
185836,"Federal Ministry of Water Resources, Nigeria",6.5252017,3.3190067,09-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Oshodi,Institutional Management - School,No,Functional (and in use),Acceptable quality,"Ire akari,isolo",https://akvoflow-55.s3.amazonaws.com/images/966ea837-8cb7-471c-af1c-b796439e763d.jpg,motorised,improved tube well or borehole,School Management,institutional management - school,Well,Mechanized Pump,1,1621789,Semi-urban,Middle-income,70-120
185054,"Federal Ministry of Water Resources, Nigeria",6.5083417,3.3600217,20-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Surulere,Institutional Management - Other,No,Functional (and in use),Acceptable quality,surulere,https://akvoflow-55.s3.amazonaws.com/images/e8c70934-43fa-407c-aa91-9a003763e94e.jpg,motorised,improved tube well or borehole,Other Institutional Management,institutional management - other,Well,Mechanized Pump,1,504409,Semi-urban,Middle-income,70-120
186177,"Federal Ministry of Water Resources, Nigeria",6.6711133,3.3182217,12-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Ifako-Ijaye,Other,No,Functional (and in use),Acceptable quality,Adeleye Street,https://akvoflow-55.s3.amazonaws.com/images/7176e084-5ed3-4e47-b21c-bb837eb5cf71.jpg,motorised,improved tube well or borehole,Other,other,Well,Mechanized Pump,1,428812,Semi-urban,Middle-income,70-120
185739,"Federal Ministry of Water Resources, Nigeria",6.4815917,2.9603383,10-06-2015 00:00,No,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Badagry,Community Management,No,Non-functional Technical breakdown,Acceptable quality,Igborosun,https://akvoflow-55.s3.amazonaws.com/images/a7822e38-540b-45a4-8f41-34107f941ea7.jpg,motorised,improved tube well or borehole,Community Management,community management,Well,Mechanized Pump,1,241437,Rural,Low-income,50-70
185918,"Federal Ministry of Water Resources, Nigeria",6.49931,2.9579933,09-06-2015 00:00,No,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Badagry,Community Management,No,Non-functional Technical breakdown,Acceptable quality,Igborosun,https://akvoflow-55.s3.amazonaws.com/images/1781400b-9f89-4815-8d75-4aea2fce2078.jpg,motorised,improved tube well or borehole,Community Management,community management,Well,Mechanized Pump,1,241437,Rural,Low-income,50-70
186295,"Federal Ministry of Water Resources, Nigeria",6.675475,3.670145,30-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Ikorodu,Other,No,Functional (and in use),Acceptable quality,Ori Okuta,https://akvoflow-55.s3.amazonaws.com/images/543b80a4-730a-49c7-a7ce-e5e7d87b082c.jpg,motorised,improved tube well or borehole,Other,other,Well,Mechanized Pump,1,535811,Rural,Low-income,50-70
185960,"Federal Ministry of Water Resources, Nigeria",6.6285467,3.31074,14-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Agege,Other,No,Functional (and in use),Acceptable quality,orile,https://akvoflow-55.s3.amazonaws.com/images/4288dd7d-5aaa-4ad8-880f-066f54f3ba94.jpg,motorised,improved tube well or borehole,Other,other,Well,Mechanized Pump,1,461123,Semi-urban,Middle-income,70-120
185108,"Federal Ministry of Water Resources, Nigeria",6.579265,3.2284584,02-06-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Alimosho,Other,No,Functional (and in use),Acceptable quality,Ijesu,https://akvoflow-55.s3.amazonaws.com/images/47a01e61-ce3e-4c78-b953-bf786fa8215a.jpg,motorised,improved tube well or borehole,Other,other,Well,Mechanized Pump,1,11456783,Semi-urban,Middle-income,70-120
185365,"Federal Ministry of Water Resources, Nigeria",6.4748533,3.7332633,06-06-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Ibeju-Lekki,Direct Government Operation,No,Functional (and in use),Acceptable quality,Lakowe,https://akvoflow-55.s3.amazonaws.com/images/f7828fe6-8e9d-40cf-be16-cbffadaf0ff2.jpg,motorised,improved tube well or borehole,Direct Government Operation,direct government operation,Well,Mechanized Pump,1,117542,Urban,High-income,120-150
